source_code,return_reason,rpi_count
AMAZON_FBA_IN,APPAREL_TOO_LARGE,1
NYKAA_FASHION,Received wrong product- Wrong item sent,2
CRED,I have issues with quality,1
AMAZON_IN_API,CR-QUALITY_UNACCEPTABLE,10
AMAZON_IN_API,AMZ-PG-WJ-TOO-LARGE,1
AMAZON_EASYSHIP,Wrong size: too small/short,1
AMAZON_EASYSHIP,Broken or malfunctioning clasp,1
AMAZON_FLEX_API,Different from what was ordered,5
AMAZON_FLEX_API,Too small,17
AMAZON_FLEX_API,Performance or quality not adequate,3
AMAZON_FLEX_API,Style not as expected,3
AMAZON_FLEX_API,Too large,6
FLIPKART,SMART_PICKUP_CHECK_OVERRIDE,1
NYKAA_COM,Received wrong product - Wrong item sent,3
NYKAA_COM,Product didn't fit - Too Small,1
AMAZON_IN_API,CR-DAMAGED_BY_FC,1
FIRSTCRY,Bought By Mistake,3
SHOPIFY,,8
SHOPIFY,SIZE ISSUE,1
SHOPIFY,Fitting issue,1
SHOPIFY,Pants are tight,1
AMAZON_FBA_IN,NOT_COMPATIBLE,1
AMAZON_FBA_IN,ORDERED_WRONG_ITEM,1
AMAZON_FBA_IN,SWITCHEROO,1
AMAZON_FBA_IN,DEFECTIVE,1
AMAZON_FBA_IN,DAMAGED_BY_CARRIER,1
AMAZON_FBA_IN,UNDELIVERABLE_UNKNOWN,1
NYKAA_COM,Received Damaged Product,2
FIRSTCRY,Inaccurate Website Photo/Description/Color,1
FLIPKART,DAMAGED_PRODUCT,15
FLIPKART,SIZE_FIT_ISSUES,121
TATACLIQ,Return expected on panel,35
FLIPKART,MISSHIPMENT,25
FLIPKART,SMART_PICKUP_CHECK_OVERRIDE,5
AMAZON_IN_API,AMZ-PG-APP-TOO-LARGE,17
NYKAA_FASHION_B2B,Product didn't fit- Too Small,1
SNAPDEAL,Return expected on panel,2
AJIO_OMNI,Return expected on panel,194
FLIPKART,QUALITY_ISSUE,46
FLIPKART,QUALITY_ISSUES,51
FLIPKART,CUSTOMER_REMORSE,21
FLIPKART,COLOR_STYLE_ISSUES,1
FLIPKART,DEFECTIVE_PRODUCT,16
AMAZON_IN_API,CR-QUALITY_UNACCEPTABLE,16
AMAZON_IN_API,CR-NOT_COMPATIBLE,11
AMAZON_IN_API,CR-UNWANTED_ITEM,8
AMAZON_IN_API,CR-DEFECTIVE,12
AMAZON_IN_API,AMZ-PG-BAD-DESC,60
AMAZON_IN_API,CR-MISSING_PARTS,5
MYNTRAPPMP,I did not like the fit,219
MYNTRAPPMP,It did not look good on me,78
AMAZON_IN_API,DID_NOT_LIKE_COLOR,1
LIMEROAD,Return expected on panel,25
AMAZON_IN_API,AMZ-PG-APP-TOO-SMALL,29
MYNTRAPPMP,Size is too Small,179
MYNTRAPPMP,Return expected on panel,54
MYNTRAPPMP,I do not need it anymore,26
MYNTRAPPMP,Size is too Large,144
MYNTRAPPMP,Received a poor quality product,141
MEESHO,null null,27
MYNTRAPPMP,Product looked old,46
MYNTRAPPMP,Color is different,35
AMAZON_FLEX_API,Too large,8
AMAZON_FLEX_API,Too small,16
AMAZON_FLEX_API,Style not as expected,6
AMAZON_FLEX_API,Performance or quality not adequate,9
MYNTRAPPMP,Product image was better than the actual product,62
MYNTRAPPMP,Found a better price on Myntra,10
MYNTRAPPMP,Found a better price outside Myntra,3
NYKAA_FASHION,Didn't like the quality of product,11
NYKAA_FASHION,Product didn't fit- Too Large,3
GLOWROAD,Return expected on panel,3
AMAZON_IN_API,CR-SWITCHEROO,30
MYNTRAPPMP,Wrong size was delivered,4
MYNTRAPPMP,Different product was delivered,12
MYNTRAPPMP,Defective product was delivered,9
MYNTRAPPMP,Generic Return Reason,3
NYKAA_FASHION,,10
NYKAA_FASHION,Product didn't fit- Too Small,5
AMAZON_IN_API,AMZ-PG-APP-STYLE,9
FIRSTCRY,Not Satisfied with Item(s)/Fabric Quality,1
NYKAA_FASHION,Received damaged/ defective product,1
AMAZON_IN_API,CR-DAMAGED_BY_FC,3
NYKAA_COM,Didn't like the quality of product,1
MYNTRAPPMP,Design is different,7
MYNTRAPPMP,Product was dirty and had stains,5
AMAZON_FBA_IN,UNDELIVERABLE_UNKNOWN,4
AMAZON_FBA_IN,UNWANTED_ITEM,2
AMAZON_FBA_IN,APPAREL_TOO_LARGE,1
AMAZON_FBA_IN,FOUND_BETTER_PRICE,2
AMAZON_FBA_IN,UNDELIVERABLE_REFUSED,6
SHOPIFY,wrong item shipped,1
SHOPIFY,product quality issue,1
FIRSTCRY,Not Satisfied with Item(s) Size / Quality / Performance,2
FLIPKART,MULTIPLE_ISSUES_WITH_PRODUCT,5
FLIPKART,MISSING_ITEM,11
MIRRAW,Return expected on panel,1
FLIPKART,STYLE_FIT_ISSUE,1
JIOMART3P,Return expected on panel,2
AMAZON_IN_API,NOT_AS_PHOTO,3
AMAZON_EASYSHIP,Too large,5
AMAZON_EASYSHIP,Too small,2
AMAZON_EASYSHIP,Performance or quality not adequate,4
AMAZON_EASYSHIP,Style not as expected,4
AMAZON_EASYSHIP,Item not as shown by photo on website,1
AMAZON_FLEX_API,Different from what was ordered,17
SHOPIFY,,18
AMAZON_FLEX_API,Defective/Does not work properly,13
AMAZON_FLEX_API,Damaged due to inappropriate packaging,7
AMAZON_FLEX_API,Different from website description,1
AMAZON_FLEX_API,Accidental order,3
AMAZON_FLEX_API,No longer needed/wanted,3
MYNTRAPPMP,Delivery was delayed ,2
SHOPIFY,CUSTOMER RETURN,1
AMAZON_IN_API,CR-ORDERED_WRONG_ITEM,6
SHOPIFY, Quality is not good,1
CRED,Incorrect product,3
FIRSTCRY,Product Pricing Related Concern,1
AMAZON_FLEX_API,Incompatible or not useful for intended purpose,11
AMAZON_FLEX_API,Better price available,1
AMAZON_FLEX_API,Damaged during shipping,1
AMAZON_FLEX_API,Missing parts or accessories,2
FLIPKART,,2
AMAZON_FLEX_API,,3
NYKAA_COM,Product didn't fit - Too Small,1
FIRSTCRY,Do Not Want / Like,1
NYKAA_FASHION,Didn't like the quality of product,23
NYKAA_FASHION,Product didn't fit- Too Small,24
FLIPKART,SIZE_FIT_ISSUES,305
TATACLIQ,Return expected on panel,40
FLIPKART,QUALITY_ISSUES,109
NYKAA_COM,Didn't like the quality of product,4
AJIO_OMNI,Return expected on panel,246
AMAZON_IN_API,AMZ-PG-APP-TOO-LARGE,12
AMAZON_IN_API,AMZ-PG-APP-TOO-SMALL,18
FLIPKART,QUALITY_ISSUE,9
FLIPKART,DAMAGED_PRODUCT,7
FIRSTCRY,Size Issue,18
SNAPDEAL,Return expected on panel,38
FIRSTCRY,Return expected on panel,16
AMAZON_IN_API,CR-DAMAGED_BY_FC,3
FLIPKART,DEFECTIVE_PRODUCT,1
FLIPKART,COLOR_STYLE_ISSUES,1
AMAZON_IN_API,AMZ-PG-APP-STYLE,5
NYKAA_FASHION,Received damaged/ defective product,6
FLIPKART,MISSHIPMENT,20
FLIPKART,CUSTOMER_REMORSE,29
FLIPKART,MULTIPLE_ISSUES_WITH_PRODUCT,10
AMAZON_IN_API,DID_NOT_LIKE_COLOR,3
AMAZON_IN_API,CR-SWITCHEROO,13
MYNTRAPPMP,Generic Return Reason,15
MYNTRAPPMP,Size is too Small,178
MYNTRAPPMP,I did not like the fit,245
MYNTRAPPMP,Return expected on panel,58
MEESHO,null null,189
MYNTRAPPMP,It did not look good on me,130
MYNTRAPPMP,Size is too Large,163
MYNTRAPPMP,Defective product was delivered,25
MYNTRAPPMP,Received a poor quality product,135
MYNTRAPPMP,Product image was better than the actual product,61
MYNTRAPPMP,Color is different,50
MYNTRAPPMP,Found a better price outside Myntra,8
MYNTRAPPMP,I do not need it anymore,49
AMAZON_FLEX_API,Performance or quality not adequate,95
MYNTRAPPMP,Product looked old,54
NYKAA_FASHION,Change of mind - Don't need it anymore,14
NYKAA_FASHION,Product didn't fit- Too Large,27
MYNTRAPPMP,Found a better price on Myntra,14
AMAZON_IN_API,CR-DEFECTIVE,7
JIOMART3P,Return expected on panel,9
AMAZON_IN_API,CR-QUALITY_UNACCEPTABLE,9
FIRSTCRY,No Longer Needed,1
FIRSTCRY,Not Satisfied with Item(s)/Fabric Quality,4
MYNTRAPPMP,Design is different,14
MYNTRAPPMP,Product was dirty and had stains,9
MYNTRAPPMP,Different product was delivered,18
SHOPIFY,Too Large,1
MYNTRAPPMP,Delivery was delayed ,4
CRED,Missing items,1
CRED,Incorrect product,6
NYKAA_COM,Change of mind - Don't need it anymore,2
NYKAA_COM,Product didn't fit - Too Small,2
CRED,"Only product is damaged, shipping box is OK",1
NYKAA_COM,Product didn't fit - Too Large,1
MYNTRAPPMP,Wrong size was delivered,6
LIMEROAD,Return expected on panel,4
FLIPKART,MFG_DEFECT_POOR_FINISH,3
FLIPKART,COLOR_FIT_SIZE_ISSUE,1
FLIPKART,REPLENISHMENT_NOT_POSSIBLE,3
FLIPKART,MISSING_ITEM,9
CRED,Return expected on panel,4
AMAZON_EASYSHIP,Did not like color,3
AMAZON_EASYSHIP,Too large,5
AMAZON_EASYSHIP,Too small,4
AMAZON_EASYSHIP,Performance or quality not adequate,2
AMAZON_EASYSHIP,Defective/Does not work properly,1
AMAZON_EASYSHIP,Different from what was ordered,1
AMAZON_FLEX_API,Different from what was ordered,18
AMAZON_FLEX_API,Defective/Does not work properly,3
AMAZON_FLEX_API,Damaged due to inappropriate packaging,7
AMAZON_FLEX_API,Too large,57
AMAZON_FLEX_API,Style not as expected,40
AMAZON_FLEX_API,Too small,99
AMAZON_FLEX_API,Incomplete Product,2
AMAZON_FLEX_API,Did not like color,9
AMAZON_FLEX_API,No longer needed/wanted,5
AMAZON_FLEX_API,Wrong Product,2
AMAZON_FLEX_API,Missing Product,1
AMAZON_FLEX_API,Different from website description,3
NYKAA_FASHION,,3
AMAZON_FLEX_API,Accidental order,3
SHOPIFY,,44
AJIO_OMNI,,1
AMAZON_FLEX_API,Incompatible or not useful for intended purpose,2
AMAZON_FLEX_API,Missed estimated delivery date,1
AMAZON_FLEX_API,Unauthorized purchase,1
FLIPKART,,4
AMAZON_IN_API,,2
AMAZON_IN_API,AMZ-PG-WJ-TOO-LARGE,1
AMAZON_FLEX_API,,3
MYNTRAPPMP,Return Reason - Thanos ROH approval flow,4
NYKAA_COM,Received damaged/defective product,1
FLIPKART,INSTALL_ASSEMBLY_ISSUE,1
FIRSTCRY,Bought By Mistake,1
AMAZON_FBA_IN,JEWELRY_TOO_LARGE,1
AMAZON_FBA_IN,UNDELIVERABLE_REFUSED,1
AMAZON_IN_API,NOT_AS_PHOTO,1
NYKAA_FASHION,Received wrong product- Wrong item sent,1
AMAZON_IN_API,CR-MISSING_PARTS,1
FLIPKART,SMART_PICKUP_CHECK_OVERRIDE,12
TATA_CLIQ,Return expected on panel,2
FLIPKART,QUALITY_ISSUES,56
NYKAA_COM,Change of mind - Don't need it anymore,11
FLIPKART,SIZE_FIT_ISSUES,77
FLIPKART,MISSHIPMENT,8
FLIPKART,CUSTOMER_REMORSE,10
AJIO_OMNI,Return expected on panel,188
NYKAA_FASHION,Product didn't fit- Too Large,35
NYKAA_FASHION,Product didn't fit- Too Small,37
NYKAA_COM,Didn't like the quality of product,31
NYKAA_FASHION,Didn't like the quality of product,44
NYKAA_FASHION,Received damaged/ defective product,6
TATACLIQ,Return expected on panel,16
FLIPKART,DAMAGED_PRODUCT,18
FLIPKART,QUALITY_ISSUE,7
FLIPKART,DEAD_ON_ARRIVAL,2
FLIPKART,MISSING_ITEM,2
AMAZON_IN_API,CR-QUALITY_UNACCEPTABLE,25
SHOPCLUES,Customer Return,1
AMAZON_IN_API,CR-UNWANTED_ITEM,13
MYNTRAPPMP,It did not look good on me,219
MYNTRAPPMP,Received a poor quality product,278
AMAZON_IN_API,CR-SWITCHEROO,7
AMAZON_IN_API,AMZ-PG-APP-TOO-SMALL,10
AMAZON_IN_API,CR-ORDERED_WRONG_ITEM,14
AMAZON_IN_API,CR-EXTRA_ITEM,1
AMAZON_IN_API,CR-DEFECTIVE,8
MYNTRAPPMP,Design is different,22
MYNTRAPPMP,Size is too Large,190
MYNTRAPPMP,I did not like the fit,222
MYNTRAPPMP,Different product was delivered,25
MYNTRAPPMP,Color is different,54
MYNTRAPPMP,Return expected on panel,85
MYNTRAPPMP,Defective product was delivered,53
MYNTRAPPMP,Size is too Small,214
MYNTRAPPMP,Found a better price outside Myntra,15
MYNTRAPPMP,Product image was better than the actual product,91
MYNTRAPPMP,I do not need it anymore,80
MYNTRAPPMP,Product looked old,87
MYNTRAPPMP,Generic Return Reason,18
MYNTRAPPMP,Return Reason - Thanos ROH approval flow,9
MYNTRAPPMP,Wrong size was delivered,28
AMAZON_IN_API,AMZ-PG-APP-TOO-LARGE,2
MYNTRAPPMP,Product was dirty and had stains,18
MYNTRAPPMP,Delivery was delayed ,9
MYNTRAPPMP,Found a better price on Myntra,23
NYKAA_FASHION,Received wrong product- Wrong item sent,3
FLIPKART,MULTIPLE_ISSUES_WITH_PRODUCT,1
NYKAA_FASHION,Change of mind - Don't need it anymore,23
AMAZON_IN_API,CR-NOT_COMPATIBLE,1
NYKAA_FASHION,Received wrong product- Wrong size sent,2
NYKAA_COM,Product didn't fit - Too Large,7
NYKAA_COM,Product didn't fit - Too Small,11
AMAZON_IN_API,AMZ-PG-BAD-DESC,4
NYKAA_COM,Received wrong product - Wrong item sent,2
NYKAA_COM,Received damaged/defective product,4
FIRSTCRY,Damaged Item(s) Received,1
MEESHO,null null,4
NYKAA_COM,Received wrong product - Wrong size sent,1
AMAZON_IN_API,CR-DAMAGED_BY_FC,1
AMAZON_IN_API,CR-FOUND_BETTER_PRICE,1
AMAZON_IN_API,CR-DAMAGED_BY_CARRIER,1
AMAZON_FLEX_API,Too large,16
AMAZON_FLEX_API,Performance or quality not adequate,26
AMAZON_FLEX_API,Too small,17
AMAZON_FLEX_API,Different from website description,2
SNAPDEAL,returns,13
AMAZON_FLEX_API,Different from what was ordered,17
AMAZON_FLEX_API,Damaged due to inappropriate packaging,17
AMAZON_FLEX_API,Incompatible or not useful for intended purpose,9
AMAZON_FLEX_API,Accidental order,3
AMAZON_FLEX_API,Missed estimated delivery date,3
AMAZON_FLEX_API,Better price available,3
AMAZON_FLEX_API,Missing parts or accessories,2
AMAZON_FLEX_API,No longer needed/wanted,3
AMAZON_FLEX_API,Defective/Does not work properly,1
FIRSTCRY,Bought By Mistake,1
AMAZON_FLEX_API,Style not as expected,6
NYKAA_COM,Change of Mind(Size Issue),2
SNAPDEAL,Return expected on panel,4
NYKAA_COM,Product is missing,1
SHOPIFY,customer mind change,2
AMAZON_US_API,CR-SWITCHEROO,1
AMAZON_IN_API,AMZ-PG-WJ-BAD-CLASP,1
FLIPKART,SMART_PICKUP_CHECK_OVERRIDE,1
FLIPKART,DEFECTIVE_PRODUCT,1
SNAPDEAL,Return expected on panel,2
NYKAA_FASHION,Change of mind - Don't need it anymore,14
FLIPKART,SIZE_FIT_ISSUES,44
FLIPKART,QUALITY_ISSUES,20
AJIO_OMNI,Return expected on panel,280
TATACLIQ,Return expected on panel,28
NYKAA_FASHION,Product didn't fit- Too Large,23
NYKAA_FASHION,Product didn't fit- Too Small,35
FLIPKART,CUSTOMER_REMORSE,6
AMAZON_IN_API,CR-SWITCHEROO,1
AMAZON_IN_API,AMZ-PG-APP-TOO-SMALL,11
AMAZON_IN_API,AMZ-PG-APP-STYLE,4
AMAZON_IN_API,AMZ-PG-APP-TOO-LARGE,3
MYNTRAPPMP,Received a poor quality product,108
MYNTRAPPMP,Found a better price on Myntra,8
MYNTRAPPMP,Product looked old,32
MYNTRAPPMP,Size is too Small,205
MYNTRAPPMP,Size is too Large,180
MYNTRAPPMP,Design is different,11
MYNTRAPPMP,I did not like the fit,253
MYNTRAPPMP,Product image was better than the actual product,35
MYNTRAPPMP,Return expected on panel,89
MYNTRAPPMP,I do not need it anymore,33
MYNTRAPPMP,It did not look good on me,75
SHOPIFY,CUSTOMER RETURN,3
MYNTRAPPMP,Color is different,15
MYNTRAPPMP,Wrong size was delivered,3
NYKAA_FASHION,Didn't like the quality of product,32
LIMEROAD,Return expected on panel,6
MEESHO,null null,21
MYNTRAPPMP,Different product was delivered,6
MYNTRAPPMP,Product was dirty and had stains,6
MYNTRAPPMP,Delivery was delayed ,1
MYNTRAPPMP,Found a better price outside Myntra,4
NYKAA_FASHION,Received wrong product- Wrong size sent,1
MYNTRAPPMP,Defective product was delivered,3
MIRRAW,Return expected on panel,5
FLIPKART,MISSHIPMENT,2
AMAZON_IN_API,DID_NOT_LIKE_COLOR,1
AMAZON_FLEX_API,Performance or quality not adequate,1
AMAZON_FLEX_API,Too small,1
MYNTRAPPMP,CUSTOMER RETURN,2
MYNTRAPPMP,,14
AMAZON_FLEX_API,Different from what was ordered,1
AMAZON_FLEX_API,Too large,1
AMAZON_IN_API,CR-QUALITY_UNACCEPTABLE,2
NYKAA_FASHION,Return expected on panel,1
AMAZON_IN_API,CR-UNWANTED_ITEM,1
MYNTRAPPMP,Return Reason - Thanos ROH approval flow,2
FIRSTCRY,Size Issue,1
FLIPKART,MULTIPLE_ISSUES_WITH_PRODUCT,1
MYNTRAPPMP,Generic Return Reason,1
TATA_CLIQ,Return expected on panel,3
FLIPKART,MISSING_ITEM,1
MYNTRAPPMP,Size is too Large,585
FLIPKART,QUALITY_ISSUES,101
NYKAA_FASHION,Product didn't fit- Too Small,137
NYKAA_FASHION,Product didn't fit- Too Large,151
FLIPKART,SIZE_FIT_ISSUES,255
FLIPKART_FA,Return expected on panel,1
SNAPDEAL,Return expected on panel,8
AJIO_OMNI,Return expected on panel,1478
TATACLIQ,WMP600,1
MYNTRAPPMP,I did not like the fit,1060
FLIPKART,MISSING_ITEM,3
FLIPKART,DEFECTIVE_PRODUCT,5
NYKAA_FASHION,Didn't like the quality of product,79
NYKAA_FASHION,Product is Missing,2
NYKAA_FASHION,Change of mind - Don't need it anymore,46
FLIPKART,CUSTOMER_REMORSE,33
FLIPKART,MISSHIPMENT,23
AMAZON_FLEX_API,Too small,22
AMAZON_IN_API,AMZ-PG-APP-TOO-LARGE,15
AMAZON_IN_API,DID_NOT_LIKE_COLOR,7
BEWAKOOF,Product not as seen as on website,1
AMAZON_IN_API,AMZ-PG-APP-TOO-SMALL,40
BEWAKOOF,It did not look good on me,3
AMAZON_IN_API,CR-DEFECTIVE,10
AMAZON_IN_API,CR-NOT_COMPATIBLE,6
FLIPKART,DAMAGED_PRODUCT,3
MYNTRAPPMP,Size is too Small,744
TATACLIQ,Return expected on panel,19
LIMEROAD,Return expected on panel,7
AMAZON_IN_API,CR-SWITCHEROO,56
AMAZON_IN_API,CR-QUALITY_UNACCEPTABLE,36
MYNTRAPPMP,Found a better price on Myntra,36
MYNTRAPPMP,It did not look good on me,367
MYNTRAPPMP,Received a poor quality product,387
MYNTRAPPMP,Product image was better than the actual product,161
MYNTRAPPMP,Color is different,91
MYNTRAPPMP,Product looked old,111
MYNTRAPPMP,I do not need it anymore,125
MYNTRAPPMP,Return expected on panel,244
MEESHO,null null,92
MYNTRAPPMP,Different product was delivered,73
MYNTRAPPMP,Defective product was delivered,40
AMAZON_IN_API,undefined,1
MYNTRAPPMP,Return Reason - Thanos ROH approval flow,15
MYNTRAPPMP,Found a better price outside Myntra,18
TATACLIQ,undefined,1
AMAZON_IN_API,CR-MISSING_PARTS,1
FIRSTCRY,Size Issue,13
NYKAA_FASHION,Emergency - without QC,3
MYNTRAPPMP,undefined,1
MYNTRAPPMP,Product was dirty and had stains,26
MYNTRAPPMP,Delivery was delayed ,16
MYNTRAPPMP,Design is different,45
MYNTRAPPMP,Wrong size was delivered,14
MYNTRAPPMP,Generic Return Reason,13
AMAZON_IN_API,AMZ-PG-APP-STYLE,3
NYKAA_FASHION,Received wrong product- Wrong item sent,11
AMAZON_IN_API,AMZ-PG-MISORDERED,5
NYKAA_FASHION,Return expected on panel,5
NYKAA_FASHION,Received damaged/ defective product,10
FIRSTCRY,Not Satisfied with Item(s)/Fabric Quality,2
FLIPKART,MULTIPLE_ISSUES_WITH_PRODUCT,3
AJIO_OMNI,undefined,9
AMAZON_FBA_IN,UNDELIVERABLE_UNKNOWN,3
AMAZON_FBA_IN,UNDELIVERABLE_REFUSED,2
AMAZON_FBA_IN,QUALITY_UNACCEPTABLE,1
TATA_CLIQ,Return expected on panel,5
GLOWROAD,Return expected on panel,3
NYKAA,Product didn't fit - Too Large,1
NYKAA,Change of mind - Don't need it anymore,2
TATACLIQ,AEW300,1
FLIPKART,QUALITY_ISSUE,7
AMAZON_IN_API,NOT_AS_PHOTO,4
MYNTRAPPMP,Primary packaging was damaged,2
AMAZON_FLEX_API,Defective/Does not work properly,3
AMAZON_EASYSHIP,Wrong size: too small/short,1
AMAZON_EASYSHIP,Wrong size: too large/long,1
AMAZON_EASYSHIP,Accidental order,1
AMAZON_EASYSHIP,Defective/Does not work properly,2
AMAZON_EASYSHIP,No longer needed/wanted,1
AMAZON_FLEX_API,Performance or quality not adequate,6
AMAZON_FLEX_API,Style not as expected,3
AMAZON_FLEX_API,Too large,9
AMAZON_FLEX_API,Missing parts or accessories,1
AMAZON_FLEX_API,Different from website description,1
AMAZON_FLEX_API,Better price available,1
AMAZON_EASYSHIP,Too small,3
AMAZON_EASYSHIP,Too large,2
AMAZON_EASYSHIP,Different from what was ordered,1
SHOPIFY,Size Change,2
SHOPIFY,,35
AMAZON_FLEX_API,Packaging damage,1
AMAZON_FLEX_API,Incompatible or not useful for intended purpose,1
AMAZON_FLEX_API,Damaged due to inappropriate packaging,1
TATACLIQ,WMP200,1
NYKAA_FASHION,Received wrong product- Wrong size sent,4
AMAZON_FLEX_API,Damaged during shipping,1
AMAZON_FLEX_API,Wrong size: too small/short,1
WOOCOMMERCE,,1
AMAZON_EASYSHIP,,1
SHOPIFY,Size is too small,44
SHOPIFY,Customer requested for exchange,5
SHOPIFY,Styling & Fitting Issue,1
SHOPIFY,Cx did not find it useful,1
SHOPIFY,Fabric issue,2
SHOPIFY,Others,10
FLIPKART,,2
AMAZON_IN_API,,8
NYKAA_COM,Product didn't fit - Too Small,1
SHOPIFY,Size is too large,5
AMAZON_FLEX_API,,2
SHOPIFY,Fit & Styling Issue,1
SHOPIFY,customer change of mind,1
SHOPIFY,cx received damaged product,1
LIMEROAD,,1
AMAZON_IN_API,AMZ-PG-BAD-DESC,1
NYKAA,Received damaged/defective product,1
FIRSTCRY,Bought By Mistake,1
NYKAA_FASHION,Incomplete Product or Set,1
FLIPKART,SIZE_FIT_ISSUES,212
AJIO_OMNI,Return expected on panel,700
FLIPKART,STYLE_FIT_ISSUE,1
FLIPKART,QUALITY_ISSUE,9
FLIPKART,QUALITY_ISSUES,105
MYNTRAPPMP,I do not need it anymore,86
NYKAA_FASHION,Product didn't fit- Too Small,22
FLIPKART,CUSTOMER_REMORSE,20
NYKAA_FASHION,Product didn't fit- Too Large,28
TATACLIQ,Return expected on panel,11
AMAZON_IN_API,NOT_AS_PHOTO,1
SNAPDEAL,Return expected on panel,9
CRED,Missing items,1
FLIPKART,DEFECTIVE_PRODUCT,25
FLIPKART,DAMAGED_PRODUCT,17
FLIPKART,MISSHIPMENT,17
AMAZON_IN_API,CR-FOUND_BETTER_PRICE,1
AMAZON_IN_API,AMZ-PG-APP-TOO-SMALL,12
AMAZON_IN_API,AMZ-PG-APP-STYLE,10
AMAZON_IN_API,AMZ-PG-APP-TOO-LARGE,16
AMAZON_IN_API,CR-QUALITY_UNACCEPTABLE,14
MYNTRAPPMP,Size is too Small,547
CRED,Incorrect product,2
LIMEROAD,Return expected on panel,22
MYNTRAPPMP,Return expected on panel,178
MEESHO,null null,55
MYNTRAPPMP,Size is too Large,519
MYNTRAPPMP,Received a poor quality product,292
JIOMART3P,Return expected on panel,30
MYNTRAPPMP,I did not like the fit,635
MYNTRAPPMP,It did not look good on me,241
MYNTRAPPMP,Found a better price outside Myntra,16
MYNTRAPPMP,Product image was better than the actual product,130
MYNTRAPPMP,Different product was delivered,32
MYNTRAPPMP,Product looked old,83
MYNTRAPPMP,Generic Return Reason,15
MYNTRAPPMP,Color is different,66
MYNTRAPPMP,Design is different,38
MYNTRAPPMP,Delivery was delayed ,8
MYNTRAPPMP,Defective product was delivered,37
MYNTRAPPMP,Wrong size was delivered,8
AMAZON_IN_API,CR-DEFECTIVE,8
NYKAA_COM,Change of mind - Don't need it anymore,2
FIRSTCRY,Product Pricing Related Concern,1
MYNTRAPPMP,Found a better price on Myntra,24
MYNTRAPPMP,Return Reason - Thanos ROH approval flow,10
MYNTRAPPMP,Product was dirty and had stains,22
MYNTRAPPMP,,2
MYNTRAPPMP,WRINKLES,1
AMAZON_IN_API,CR-SWITCHEROO,9
NYKAA_FASHION,Didn't like the quality of product,37
AMAZON_IN_API,CR-UNWANTED_ITEM,2
NYKAA,Product didn't fit- Too Large,4
NYKAA,Change of mind - Don't need it anymore,1
NYKAA_COM,Received wrong product - Wrong item sent,1
AMAZON_IN_API,DID_NOT_LIKE_COLOR,2
GLOWROAD,Return expected on panel,6
FIRSTCRY,Size Issue,5
AMAZON_IN_API,CR-DAMAGED_BY_FC,4
FIRSTCRY,Bought By Mistake,3
NYKAA_FASHION,Change of mind - Don't need it anymore,14
NYKAA_FASHION,Received damaged/ defective product,4
AMAZON_FBA_IN,APPAREL_TOO_LARGE,5
AMAZON_FBA_IN,APPAREL_TOO_SMALL,1
AMAZON_FBA_IN,UNDELIVERABLE_REFUSED,264
AMAZON_FBA_IN,QUALITY_UNACCEPTABLE,6
AMAZON_FBA_IN,APPAREL_STYLE,2
AMAZON_FBA_IN,UNDELIVERABLE_UNKNOWN,39
AMAZON_FBA_IN,NEVER_ARRIVED,7
AMAZON_FBA_IN,DEFECTIVE,2
AMAZON_FBA_IN,NOT_COMPATIBLE,2
FIRSTCRY,No Longer Needed,2
FLIPKART,WRINKLES,3
NYKAA,Didn't like the quality of product,6
NYKAA_FASHION,Received wrong product- Wrong size sent,1
NYKAA_COM,Didn't like the quality of product,4
FLIPKART,MISSING_ITEM,4
FLIPKART,MFG_DEFECT_POOR_FINISH,1
FLIPKART,COLOR_STYLE_ISSUES,4
AMAZON_IN_API,AMZ-PG-WJ-TOO-LARGE,1
AMAZON_IN_API,CR-NOT_COMPATIBLE,1
AMAZON_FLEX_API,Performance or quality not adequate,18
AMAZON_FLEX_API,Too large,17
AMAZON_FLEX_API,Too small,37
AMAZON_FLEX_API,Style not as expected,17
AMAZON_FLEX_API,Different from what was ordered,7
AMAZON_FLEX_API,No longer needed/wanted,4
AMAZON_FLEX_API,Item not as shown by photo on website,1
AMAZON_FLEX_API,Ordered wrong style/size/color,4
AMAZON_FLEX_API,Incompatible or not useful for intended purpose,2
AMAZON_FLEX_API,Did not like color,2
AMAZON_FLEX_API,Different from website description,2
AMAZON_EASYSHIP,Too large,1
AMAZON_EASYSHIP,Different from what was ordered,1
AMAZON_IN_API,Other Brand,1
AMAZON_FLEX_API,Defective/Does not work properly,1
AMAZON_IN_API,,2
SHOPIFY,Size Issue,1
AMAZON_EASYSHIP,Performance or quality not adequate,1
industrybuying,Partially Damaged Product,4
GLOWROAD,,1
MIRRAW,Return expected on panel,2
SHOPIFY,,2
AJIO_OMNI,undefined,2
SHOPIFY,Customer Return,7
AMAZON_FLEX_API,,4
FLIPKART,,1
LIMEROAD,undefined,2
LIMEROAD,,2
CRED,,8
NYKAA_FASHION,Received wrong product- Wrong item sent,1
BEWAKOOF,Size too small,1
NYKAA_COM,Product didn't fit - Too Small,1
FLIPKART,COLOR_FIT_SIZE_ISSUE,2
FIRSTCRY,Not Satisfied with Item(s)/Fabric Quality,2
AMAZON_IN_API,CR-MISSED_ESTIMATED_DELIVERY,1
FLIPKART,SMART_PICKUP_CHECK_OVERRIDE,1
