source_code,return_reason,rpi_count
AMAZON_FBA_IN,UNDELIVERABLE_UNKNOWN,1
MYNTRAPPMP,Delivery was delayed ,4
NYKAA_COM,Received Damaged Product,2
FIRSTCRY,No Longer Needed,4
FIRSTCRY,Inaccurate Website Photo/Description/Color,1
MYNTRAPPMP,Product was dirty and had stains,5
FIRSTCRY,Damaged Item(s) Received,1
FLIPKART,DEFECTIVE_PRODUCT,3
AMAZON_IN_API,AMZ-PG-WJ-TOO-SMALL,4
AMAZON_IN_API,NOT_AS_PHOTO,1
AMAZON_IN_API,AMZ-PG-APP-STYLE,4
AMAZON_IN_API,DID_NOT_LIKE_COLOR,1
SHOPIFY,size is too small,8
AMAZON_EASYSHIP,Wrong size: too large/long,1
AMAZON_FLEX_API,Did not like color,1
FLIPKART,,2
AMAZON_IN_API,CR-NOT_COMPATIBLE,1
SHOPIFY,exchnage,1
CRED,Found better price elsewhere,1
FIRSTCRY,Product Pricing Related Concern,2
CRED,I have issues with quality,1
SHOPIFY,Size exchange to 2XL,1
SHOPIFY,product change to bugundy wine medium,1
SHOPIFY,size exchange to xl ,1
SHOPIFY,Size exchange to medium ,2
FIRSTCRY,,3
NYKAA_FASHION,Product is Missing,1
SHOPIFY,size is too large,1
SHOPIFY,Defective,2
LIMEROAD,Customer Return,6
NYKAA_FASHION,Emergency - without QC,1
SHOPIFY,Doesn't suit ,1
FLIPKART,MISSING_ITEM,1
LIMEROAD,"Customer Return,Defective Piece",1
MYNTRAPPMP,Different product,1
AMAZON_IN_API,CR-UNWANTED_ITEM,1
SHOPIFY,EXCHANGE TO BURGUNDY MEDIUM,1
SHOPIFY,exchange to same size,1
SHOPIFY,excvhange to 2XL,1
NYKAA_FASHION,Change of mind - Don't need it anymore,1
FIRSTCRY,Item(s) Arrived Too Late,2
NYKAA_COM,Received wrong product - Wrong size sent,1
MYNTRAPPMP,Color is different,48
AJIO_OMNI,Return expected on panel,188
MIRRAW,Return expected on panel,1
FLIPKART,QUALITY_ISSUES,70
FLIPKART,STYLE_FIT_ISSUE,3
FLIPKART,SIZE_FIT_ISSUES,163
FIRSTCRY,Not Satisfied with Item(s) Size / Quality / Performance,1
NYKAA_FASHION,Didn't like the quality of product,7
TATACLIQ,Return expected on panel,24
FLIPKART,QUALITY_ISSUE,35
FLIPKART,SMART_PICKUP_CHECK_OVERRIDE,2
FLIPKART,DEFECTIVE_PRODUCT,19
FLIPKART,MISSHIPMENT,27
AMAZON_IN_API,AMZ-PG-APP-TOO-LARGE,21
AMAZON_IN_API,AMZ-PG-APP-TOO-SMALL,36
AMAZON_IN_API,AMZ-PG-APP-STYLE,7
AMAZON_IN_API,CR-QUALITY_UNACCEPTABLE,12
JIOMART3P,Return expected on panel,3
AMAZON_IN_API,NOT_AS_PHOTO,3
AMAZON_IN_API,CR-DEFECTIVE,11
AMAZON_IN_API,CR-UNWANTED_ITEM,9
FLIPKART,DAMAGED_PRODUCT,18
AMAZON_EASYSHIP,Too large,5
AMAZON_EASYSHIP,Too small,2
AMAZON_EASYSHIP,Performance or quality not adequate,8
AMAZON_EASYSHIP,Style not as expected,5
AMAZON_IN_API,CR-NOT_COMPATIBLE,14
AMAZON_IN_API,CR-MISSING_PARTS,4
MYNTRAPPMP,Size is too Large,154
MYNTRAPPMP,I did not like the fit,233
AMAZON_EASYSHIP,Item not as shown by photo on website,1
MYNTRAPPMP,Size is too Small,205
MYNTRAPPMP,It did not look good on me,78
MYNTRAPPMP,Received a poor quality product,144
AMAZON_FLEX_API,Too small,12
AMAZON_FLEX_API,Different from what was ordered,21
AMAZON_FLEX_API,Too large,4
MYNTRAPPMP,Product image was better than the actual product,55
MYNTRAPPMP,Return expected on panel,51
SHOPIFY,,65
AMAZON_FLEX_API,Defective/Does not work properly,17
AMAZON_FLEX_API,Damaged due to inappropriate packaging,7
AMAZON_FLEX_API,Different from website description,1
AMAZON_FLEX_API,Accidental order,5
AMAZON_FLEX_API,No longer needed/wanted,4
MEESHO,null null,31
MYNTRAPPMP,I do not need it anymore,31
MYNTRAPPMP,Different product was delivered,14
MYNTRAPPMP,Delivery was delayed ,3
AMAZON_IN_API,CR-SWITCHEROO,29
MYNTRAPPMP,Product looked old,42
LIMEROAD,Return expected on panel,14
MYNTRAPPMP,Found a better price on Myntra,11
MYNTRAPPMP,Defective product was delivered,13
MYNTRAPPMP,Product was dirty and had stains,7
MYNTRAPPMP,Wrong size was delivered,5
SHOPIFY,CUSTOMER RETURN,1
AMAZON_IN_API,CR-ORDERED_WRONG_ITEM,8
SHOPIFY, Quality is not good,1
CRED,Incorrect product,3
FLIPKART,CUSTOMER_REMORSE,33
NYKAA_FASHION,Product didn't fit- Too Small,2
FIRSTCRY,Product Pricing Related Concern,1
AMAZON_FLEX_API,Incompatible or not useful for intended purpose,13
AMAZON_FLEX_API,Performance or quality not adequate,10
AMAZON_FLEX_API,Better price available,1
FLIPKART,MISSING_ITEM,12
AMAZON_FLEX_API,Damaged during shipping,1
AMAZON_FLEX_API,Missing parts or accessories,4
MYNTRAPPMP,Design is different,11
MYNTRAPPMP,Generic Return Reason,2
AMAZON_FBA_IN,UNDELIVERABLE_REFUSED,2
AMAZON_FBA_IN,UNDELIVERABLE_UNKNOWN,1
FLIPKART,,2
AMAZON_FLEX_API,,3
NYKAA_COM,Product didn't fit - Too Small,1
GLOWROAD,Return expected on panel,4
FIRSTCRY,Do Not Want / Like,1
AMAZON_IN_API,CR-DAMAGED_BY_FC,4
NYKAA_FASHION,Product didn't fit- Too Large,5
SNAPDEAL,Return expected on panel,2
FLIPKART,MULTIPLE_ISSUES_WITH_PRODUCT,12
FLIPKART,COLOR_STYLE_ISSUES,4
AMAZON_EASYSHIP,Different from what was ordered,2
MYNTRAPPMP,Return Reason - Thanos ROH approval flow,4
AMAZON_FLEX_API,Unauthorized purchase,1
SHOPIFY,product quality issue,5
SHOPIFY,product looks different from website,5
MYNTRAPPMP,Found a better price outside Myntra,2
GLOWROAD,,2
NYKAA_COM,Didn't like the quality of product,1
FIRSTCRY,Not Satisfied with Quality,2
AMAZON_IN_API,DID_NOT_LIKE_COLOR,1
FIRSTCRY,Return expected on panel,3
SHOPIFY,other reason,2
AMAZON_IN_API,AMZ-PG-BAD-DESC,1
NYKAA_FASHION,Change of mind - Don't need it anymore,1
MYNTRAPPMP,Received a poor quality product,171
NYKAA_FASHION,Product didn't fit- Too Small,26
NYKAA_FASHION,Didn't like the quality of product,23
FLIPKART,SIZE_FIT_ISSUES,322
NYKAA_FASHION,Change of mind - Don't need it anymore,12
TATACLIQ,Return expected on panel,35
FLIPKART,MISSHIPMENT,23
NYKAA_FASHION,Product didn't fit- Too Large,40
FLIPKART,DAMAGED_PRODUCT,10
FLIPKART,QUALITY_ISSUES,99
AMAZON_IN_API,AMZ-PG-APP-TOO-SMALL,17
AMAZON_IN_API,AMZ-PG-APP-STYLE,5
FLIPKART,MISSING_ITEM,13
CRED,Incorrect product,7
CRED,Return expected on panel,6
AJIO_OMNI,Return expected on panel,221
FIRSTCRY,Return expected on panel,14
FLIPKART,CUSTOMER_REMORSE,33
AMAZON_IN_API,AMZ-PG-APP-TOO-LARGE,9
AMAZON_EASYSHIP,Did not like color,3
AMAZON_EASYSHIP,Too large,7
AMAZON_EASYSHIP,Too small,6
AMAZON_EASYSHIP,Performance or quality not adequate,4
AMAZON_EASYSHIP,Defective/Does not work properly,2
AMAZON_EASYSHIP,Different from what was ordered,1
AMAZON_IN_API,CR-QUALITY_UNACCEPTABLE,10
LIMEROAD,Return expected on panel,7
AMAZON_IN_API,CR-DEFECTIVE,5
MYNTRAPPMP,I did not like the fit,219
MEESHO,null null,214
MYNTRAPPMP,Size is too Large,171
MYNTRAPPMP,Product image was better than the actual product,51
AMAZON_FLEX_API,Different from what was ordered,37
AMAZON_FLEX_API,Defective/Does not work properly,7
AMAZON_FLEX_API,Damaged due to inappropriate packaging,9
MYNTRAPPMP,It did not look good on me,121
AMAZON_FLEX_API,Too large,78
AMAZON_FLEX_API,Style not as expected,49
AMAZON_FLEX_API,Performance or quality not adequate,122
AMAZON_FLEX_API,Too small,142
AMAZON_FLEX_API,Incomplete Product,2
AMAZON_FLEX_API,Did not like color,11
AMAZON_FLEX_API,No longer needed/wanted,10
AMAZON_FLEX_API,Wrong Product,2
AMAZON_FLEX_API,Missing Product,1
AMAZON_FLEX_API,Different from website description,3
MYNTRAPPMP,I do not need it anymore,56
MYNTRAPPMP,Defective product was delivered,32
NYKAA_FASHION,,3
AMAZON_FLEX_API,Accidental order,3
MYNTRAPPMP,Size is too Small,225
SHOPIFY,,69
AJIO_OMNI,,1
MYNTRAPPMP,Return expected on panel,58
AMAZON_FLEX_API,Incompatible or not useful for intended purpose,3
AMAZON_FLEX_API,Missed estimated delivery date,1
AMAZON_FLEX_API,Unauthorized purchase,1
MYNTRAPPMP,Product looked old,58
FLIPKART,,11
AMAZON_IN_API,,2
FIRSTCRY,Size Issue,16
SNAPDEAL,Return expected on panel,34
AMAZON_IN_API,AMZ-PG-WJ-TOO-LARGE,1
NYKAA_COM,Didn't like the quality of product,4
MYNTRAPPMP,Color is different,45
MYNTRAPPMP,Design is different,22
MYNTRAPPMP,Wrong size was delivered,12
MYNTRAPPMP,Different product was delivered,17
AMAZON_FLEX_API,,42
MYNTRAPPMP,Return Reason - Thanos ROH approval flow,12
MYNTRAPPMP,Found a better price on Myntra,19
NYKAA_FASHION,Received damaged/ defective product,9
FLIPKART,MULTIPLE_ISSUES_WITH_PRODUCT,4
NYKAA_COM,Change of mind - Don't need it anymore,4
NYKAA_COM,Received damaged/defective product,2
AMAZON_IN_API,CR-SWITCHEROO,8
AMAZON_IN_API,CR-DAMAGED_BY_FC,1
FLIPKART,INSTALL_ASSEMBLY_ISSUE,2
FIRSTCRY,Bought By Mistake,1
MYNTRAPPMP,Generic Return Reason,9
MYNTRAPPMP,Product was dirty and had stains,6
AMAZON_FBA_IN,JEWELRY_TOO_LARGE,1
AMAZON_FBA_IN,UNDELIVERABLE_REFUSED,1
MYNTRAPPMP,Delivery was delayed ,5
AMAZON_IN_API,NOT_AS_PHOTO,1
NYKAA_FASHION,Received wrong product- Wrong item sent,4
AMAZON_IN_API,CR-MISSING_PARTS,2
FLIPKART,QUALITY_ISSUE,6
FLIPKART,SMART_PICKUP_CHECK_OVERRIDE,12
NYKAA_COM,Product didn't fit - Too Small,2
FLIPKART,MFG_DEFECT_POOR_FINISH,1
FLIPKART,REPLENISHMENT_NOT_POSSIBLE,2
MYNTRAPPMP,Found a better price outside Myntra,7
AMAZON_IN_API,CR-UNWANTED_ITEM,4
FLIPKART,DEFECTIVE_PRODUCT,2
FLIPKART,COLOR_SIZE_ISSUE,1
SNAPDEAL,,2
AMAZON_FLEX_API,Missing parts or accessories,1
NYKAA_FASHION,Return expected on panel,2
FIRSTCRY,Not Satisfied with Item(s)/Fabric Quality,5
MYNTRAPPMP,,12
AMAZON_EASYSHIP,Style not as expected,1
NYKAA_COM,Product didn't fit - Too Large,1
NYKAA_COM,Received wrong product - Wrong item sent,1
CRED,Defective item,2
AMAZON_IN_API,AMZ-PG-BAD-DESC,1
SHOPIFY,Size change,1
LIMEROAD,,2
CRED,Product received is different from the image shown,1
JIOMART3P,Return expected on panel,2
CRED,"Only product is damaged, shipping box is OK",1
FLIPKART,COLOR_FIT_SIZE_ISSUE,1
FLIPKART,STYLE_FIT_ISSUE,1
NYKAA_FASHION,Product didn't fit- Too Small,40
NYKAA_COM,Product didn't fit - Too Small,10
NYKAA_COM,Received wrong product - Wrong item sent,1
NYKAA_COM,Received wrong product - Wrong size sent,3
FLIPKART,SIZE_FIT_ISSUES,76
NYKAA_COM,Product didn't fit - Too Large,6
NYKAA_COM,Change of mind - Don't need it anymore,7
NYKAA_FASHION,Didn't like the quality of product,49
FLIPKART,DAMAGED_PRODUCT,7
AJIO_OMNI,Return expected on panel,209
FLIPKART,QUALITY_ISSUES,64
FLIPKART,MISSHIPMENT,9
AMAZON_IN_API,CR-DAMAGED_BY_FC,1
AMAZON_IN_API,CR-QUALITY_UNACCEPTABLE,10
AMAZON_IN_API,CR-ORDERED_WRONG_ITEM,4
AMAZON_IN_API,AMZ-PG-BAD-DESC,3
AMAZON_IN_API,CR-DEFECTIVE,5
AMAZON_IN_API,CR-FOUND_BETTER_PRICE,1
AMAZON_IN_API,CR-DAMAGED_BY_CARRIER,1
AMAZON_IN_API,AMZ-PG-APP-TOO-LARGE,1
MYNTRAPPMP,I did not like the fit,239
MYNTRAPPMP,It did not look good on me,220
MYNTRAPPMP,Received a poor quality product,259
AMAZON_FLEX_API,Too large,17
AMAZON_FLEX_API,Performance or quality not adequate,32
AMAZON_FLEX_API,Too small,30
AMAZON_FLEX_API,Different from website description,2
MYNTRAPPMP,Size is too Small,239
MYNTRAPPMP,Color is different,55
MYNTRAPPMP,Defective product was delivered,61
MYNTRAPPMP,Wrong size was delivered,18
SNAPDEAL,returns,13
MYNTRAPPMP,Found a better price outside Myntra,14
MEESHO,null null,3
MYNTRAPPMP,Product image was better than the actual product,111
MYNTRAPPMP,I do not need it anymore,76
MYNTRAPPMP,Size is too Large,242
MYNTRAPPMP,Return expected on panel,90
MYNTRAPPMP,Product looked old,101
AMAZON_FLEX_API,Different from what was ordered,18
AMAZON_FLEX_API,Damaged due to inappropriate packaging,17
AMAZON_FLEX_API,Incompatible or not useful for intended purpose,9
AMAZON_FLEX_API,Accidental order,13
AMAZON_FLEX_API,Missed estimated delivery date,5
AMAZON_FLEX_API,Better price available,3
AMAZON_FLEX_API,Missing parts or accessories,2
AMAZON_FLEX_API,No longer needed/wanted,4
AMAZON_FLEX_API,Defective/Does not work properly,3
MYNTRAPPMP,Design is different,25
MYNTRAPPMP,Return Reason - Thanos ROH approval flow,6
MYNTRAPPMP,Product was dirty and had stains,22
NYKAA_FASHION,Received damaged/ defective product,7
NYKAA_FASHION,Product didn't fit- Too Large,38
FIRSTCRY,Bought By Mistake,1
NYKAA_COM,Didn't like the quality of product,35
NYKAA_FASHION,Change of mind - Don't need it anymore,19
MYNTRAPPMP,Different product was delivered,28
AMAZON_FLEX_API,Style not as expected,6
MYNTRAPPMP,Found a better price on Myntra,29
MYNTRAPPMP,Delivery was delayed ,13
AMAZON_IN_API,AMZ-PG-APP-TOO-SMALL,5
NYKAA_COM,Change of Mind(Size Issue),2
SNAPDEAL,Return expected on panel,6
NYKAA_FASHION,Received wrong product- Wrong size sent,3
AMAZON_IN_API,CR-SWITCHEROO,2
NYKAA_COM,Product is missing,1
NYKAA_COM,Received damaged/defective product,3
AMAZON_IN_API,CR-UNWANTED_ITEM,3
TATACLIQ,Return expected on panel,12
FLIPKART,MISSING_ITEM,1
FLIPKART,QUALITY_ISSUE,12
FLIPKART,CUSTOMER_REMORSE,6
SHOPIFY,customer mind change,2
MYNTRAPPMP,Generic Return Reason,5
AMAZON_US_API,CR-SWITCHEROO,1
AMAZON_IN_API,AMZ-PG-WJ-BAD-CLASP,1
FLIPKART,SMART_PICKUP_CHECK_OVERRIDE,1
FLIPKART,DEFECTIVE_PRODUCT,2
FLIPKART,DEAD_ON_ARRIVAL,1
AMAZON_IN_API,CR-MISSED_ESTIMATED_DELIVERY,1
AMAZON_FLEX_API,Did not like color,1
NYKAA_FASHION,Received wrong product- Wrong item sent,6
ANS_COMMERCE,Fitting issue customer wants to return the product.,4
ANS_COMMERCE,Customer is not satisfied with the product colour wants to return it.,1
ANS_COMMERCE,Customer ios not satisfied with product wants to return the product.,1
ANS_COMMERCE,Size issue customer wants to return the product.,2
ANS_COMMERCE,As per the customer has ordered a jeans but received defective pieces(jeans thread frayed).so he wants to return it,1
AMAZON_IN_API,DID_NOT_LIKE_COLOR,1
NYKAA_COM,Received Wrong Product,1
FIRSTCRY,Size Issue,1
MIRRAW,Return expected on panel,5
FLIPKART,SIZE_FIT_ISSUES,33
FLIPKART,CUSTOMER_REMORSE,6
FLIPKART,QUALITY_ISSUES,18
AJIO_OMNI,Return expected on panel,288
NYKAA_FASHION,Product didn't fit- Too Small,39
TATACLIQ,Return expected on panel,23
NYKAA_FASHION,Didn't like the quality of product,44
AMAZON_IN_API,AMZ-PG-APP-TOO-SMALL,9
AMAZON_IN_API,DID_NOT_LIKE_COLOR,2
MYNTRAPPMP,Wrong size was delivered,5
MYNTRAPPMP,Received a poor quality product,101
MYNTRAPPMP,I did not like the fit,253
AMAZON_FLEX_API,Performance or quality not adequate,1
AMAZON_FLEX_API,Too small,1
MYNTRAPPMP,Size is too Small,184
MYNTRAPPMP,Size is too Large,170
MYNTRAPPMP,CUSTOMER RETURN,2
MEESHO,null null,23
MYNTRAPPMP,Product image was better than the actual product,49
MYNTRAPPMP,,19
MYNTRAPPMP,It did not look good on me,67
MYNTRAPPMP,Return expected on panel,95
MYNTRAPPMP,Color is different,15
MYNTRAPPMP,Product looked old,29
MYNTRAPPMP,Different product was delivered,7
AMAZON_FLEX_API,Different from what was ordered,1
AMAZON_FLEX_API,Too large,1
MYNTRAPPMP,Found a better price outside Myntra,4
AMAZON_IN_API,CR-QUALITY_UNACCEPTABLE,4
NYKAA_FASHION,Return expected on panel,1
AMAZON_IN_API,AMZ-PG-APP-STYLE,5
AMAZON_IN_API,CR-UNWANTED_ITEM,1
NYKAA_FASHION,Product didn't fit- Too Large,23
NYKAA_FASHION,Change of mind - Don't need it anymore,13
MYNTRAPPMP,Design is different,9
MYNTRAPPMP,I do not need it anymore,27
MYNTRAPPMP,Defective product was delivered,5
MYNTRAPPMP,Product was dirty and had stains,9
MYNTRAPPMP,Found a better price on Myntra,4
MYNTRAPPMP,Return Reason - Thanos ROH approval flow,2
FIRSTCRY,Size Issue,1
FLIPKART,MISSHIPMENT,1
LIMEROAD,Return expected on panel,8
FLIPKART,MULTIPLE_ISSUES_WITH_PRODUCT,2
MYNTRAPPMP,Generic Return Reason,1
TATA_CLIQ,Return expected on panel,4
SNAPDEAL,Return expected on panel,1
FLIPKART,MISSING_ITEM,1
FLIPKART,DAMAGED_PRODUCT,2
BEWAKOOF,Not satisfied with product quality,1
BEWAKOOF,"Did not like product finishing (Loose thread, loose buttons etc)",1
AMAZON_IN_API,AMZ-PG-APP-TOO-LARGE,5
AMAZON_IN_API,CR-SWITCHEROO,3
MYNTRAPPMP,Delivery was delayed ,1
AMAZON_IN_API,AMZ-PG-MISORDERED,1
NYKAA_FASHION,Received wrong product- Wrong item sent,1
AJIO_OMNI,Return expected on panel,1519
FLIPKART,MISSHIPMENT,22
TATA_CLIQ,Return expected on panel,8
NYKAA_FASHION,Change of mind - Don't need it anymore,57
GLOWROAD,Return expected on panel,4
FLIPKART,SIZE_FIT_ISSUES,252
MYNTRAPPMP,I did not like the fit,1154
FLIPKART,QUALITY_ISSUES,96
TATACLIQ,Return expected on panel,22
FLIPKART,MISSING_ITEM,3
MYNTRAPPMP,Received a poor quality product,404
NYKAA_FASHION,Didn't like the quality of product,103
NYKAA_FASHION,Product didn't fit- Too Small,166
NYKAA_FASHION,Product didn't fit- Too Large,174
FLIPKART,CUSTOMER_REMORSE,44
FLIPKART,DAMAGED_PRODUCT,7
AMAZON_IN_API,CR-QUALITY_UNACCEPTABLE,40
AMAZON_IN_API,AMZ-PG-APP-TOO-SMALL,52
AMAZON_IN_API,AMZ-PG-APP-TOO-LARGE,27
AMAZON_IN_API,CR-SWITCHEROO,49
AMAZON_IN_API,CR-DEFECTIVE,9
AMAZON_IN_API,NOT_AS_PHOTO,1
AMAZON_FLEX_API,Defective/Does not work properly,3
AMAZON_EASYSHIP,Wrong size: too small/short,2
AMAZON_EASYSHIP,Wrong size: too large/long,4
AMAZON_EASYSHIP,Accidental order,1
AMAZON_EASYSHIP,Defective/Does not work properly,2
AMAZON_EASYSHIP,No longer needed/wanted,1
MYNTRAPPMP,It did not look good on me,361
NYKAA_FASHION,Emergency - without QC,3
MYNTRAPPMP,Product looked old,139
MYNTRAPPMP,Size is too Large,661
MYNTRAPPMP,Size is too Small,824
MYNTRAPPMP,Defective product was delivered,48
MYNTRAPPMP,Color is different,80
MYNTRAPPMP,I do not need it anymore,127
AMAZON_FLEX_API,Performance or quality not adequate,8
AMAZON_FLEX_API,Too small,23
AMAZON_FLEX_API,Style not as expected,5
AMAZON_FLEX_API,Too large,11
AMAZON_FLEX_API,Missing parts or accessories,2
AMAZON_FLEX_API,Different from website description,1
AMAZON_FLEX_API,Better price available,1
AMAZON_EASYSHIP,Too small,3
AMAZON_EASYSHIP,Too large,3
AMAZON_EASYSHIP,Different from what was ordered,1
MEESHO,null null,97
MYNTRAPPMP,Different product was delivered,68
MYNTRAPPMP,Return expected on panel,235
SHOPIFY,Size Change,2
AJIO_OMNI,undefined,8
SHOPIFY,,51
MYNTRAPPMP,Found a better price on Myntra,33
AMAZON_FLEX_API,Packaging damage,1
AMAZON_FLEX_API,Incompatible or not useful for intended purpose,2
AMAZON_FLEX_API,Damaged due to inappropriate packaging,1
MYNTRAPPMP,Product image was better than the actual product,157
MYNTRAPPMP,Design is different,60
MYNTRAPPMP,Product was dirty and had stains,28
MYNTRAPPMP,Found a better price outside Myntra,13
MYNTRAPPMP,Return Reason - Thanos ROH approval flow,19
AMAZON_IN_API,CR-NOT_COMPATIBLE,3
SNAPDEAL,Return expected on panel,11
TATACLIQ,WMP200,1
AMAZON_IN_API,AMZ-PG-APP-STYLE,2
LIMEROAD,Return expected on panel,10
NYKAA_FASHION,Received wrong product- Wrong item sent,13
NYKAA_FASHION,Received wrong product- Wrong size sent,5
NYKAA_FASHION,Received damaged/ defective product,16
FIRSTCRY,Size Issue,11
AMAZON_FLEX_API,Damaged during shipping,1
AMAZON_FLEX_API,Wrong size: too small/short,1
WOOCOMMERCE,,6
AMAZON_EASYSHIP,,1
MYNTRAPPMP,Primary packaging was damaged,1
SHOPIFY,Size is too small,56
MYNTRAPPMP,Delivery was delayed ,9
SHOPIFY,Customer requested for exchange,5
SHOPIFY,Styling & Fitting Issue,1
SHOPIFY,Cx did not find it useful,1
SHOPIFY,Fabric issue,2
SHOPIFY,Others,12
MYNTRAPPMP,Generic Return Reason,7
FLIPKART,,3
MYNTRAPPMP,Wrong size was delivered,21
AMAZON_IN_API,,8
FLIPKART,QUALITY_ISSUE,5
NYKAA_COM,Product didn't fit - Too Small,1
SHOPIFY,Size is too large,7
AMAZON_IN_API,DID_NOT_LIKE_COLOR,7
FIRSTCRY,Not Satisfied with Item(s)/Fabric Quality,3
NYKAA_FASHION,Return expected on panel,4
AMAZON_FLEX_API,,2
FLIPKART,MULTIPLE_ISSUES_WITH_PRODUCT,3
SHOPIFY,Fit & Styling Issue,1
SHOPIFY,customer change of mind,1
SHOPIFY,cx received damaged product,1
LIMEROAD,,1
AMAZON_FBA_IN,UNDELIVERABLE_REFUSED,1
AMAZON_FBA_IN,UNDELIVERABLE_UNKNOWN,2
AMAZON_IN_API,AMZ-PG-BAD-DESC,1
NYKAA_FASHION,Product is Missing,2
NYKAA,Change of mind - Don't need it anymore,1
NYKAA,Received damaged/defective product,1
FIRSTCRY,Bought By Mistake,1
NYKAA_FASHION,Incomplete Product or Set,1
BEWAKOOF,Size too small,1
FLIPKART,DEAD_ON_ARRIVAL,3
BEWAKOOF,Manufacturing Defect,1
BEWAKOOF,Not satisfied with product quality,2
AMAZON_IN_API,AMZ-PG-MISORDERED,2
AMAZON_IN_API,AMZ-PG-WJ-TOO-LARGE,1
AMAZON_IN_API,CR-MISSING_PARTS,3
AMAZON_FLEX_API,Did not like color,1
AMAZON_FLEX_API,Dusty Products / Use product,1
AMAZON_FLEX_API,Accidental order,1
NYKAA,Product didn't fit - Too Small,1
SHOPIFY,CX not available during delivery,1
SHOPIFY,Cx was expecting different size,1
MYNTRAPPMP,,3
FLIPKART,DEFECTIVE_PRODUCT,1
FLIPKART,CANCELLED,1
MYNTRAPPMP,undefined,1
FIRSTCRY,Part of Item(s) / Set / Pack Missing,1
AMAZON_IN_API,CR-FOUND_BETTER_PRICE,1
AMAZON_IN_API,CR-DAMAGED_BY_FC,1
FIRSTCRY,No Longer Needed,1
MYNTRAPPMP,Received a poor quality product,280
FLIPKART,QUALITY_ISSUES,94
FLIPKART,MISSING_ITEM,3
NYKAA_COM,Didn't like the quality of product,3
AJIO_OMNI,Return expected on panel,682
FLIPKART,MISSHIPMENT,23
FLIPKART,SIZE_FIT_ISSUES,234
FLIPKART,DAMAGED_PRODUCT,18
FLIPKART,CUSTOMER_REMORSE,30
AMAZON_IN_API,AMZ-PG-APP-TOO-LARGE,11
SNAPDEAL,Return expected on panel,13
GLOWROAD,Return expected on panel,5
FLIPKART,MFG_DEFECT_POOR_FINISH,2
NYKAA_FASHION,Product didn't fit- Too Large,32
FLIPKART,COLOR_STYLE_ISSUES,4
AMAZON_IN_API,CR-QUALITY_UNACCEPTABLE,11
AMAZON_IN_API,CR-SWITCHEROO,18
AMAZON_IN_API,AMZ-PG-WJ-TOO-LARGE,1
AMAZON_IN_API,CR-UNWANTED_ITEM,1
AMAZON_IN_API,AMZ-PG-APP-STYLE,6
AMAZON_IN_API,CR-NOT_COMPATIBLE,6
AMAZON_IN_API,DID_NOT_LIKE_COLOR,1
AMAZON_IN_API,CR-DEFECTIVE,62
AMAZON_IN_API,AMZ-PG-APP-TOO-SMALL,8
TATACLIQ,Return expected on panel,10
MYNTRAPPMP,Size is too Small,566
LIMEROAD,Return expected on panel,15
MYNTRAPPMP,Size is too Large,510
MYNTRAPPMP,It did not look good on me,243
MYNTRAPPMP,Different product was delivered,24
MYNTRAPPMP,Found a better price on Myntra,27
MYNTRAPPMP,I did not like the fit,652
AMAZON_FLEX_API,Performance or quality not adequate,23
AMAZON_FLEX_API,Too large,23
AMAZON_FLEX_API,Too small,51
AMAZON_FLEX_API,Style not as expected,23
AMAZON_FLEX_API,Different from what was ordered,9
MYNTRAPPMP,Defective product was delivered,46
AMAZON_FLEX_API,No longer needed/wanted,5
AMAZON_FLEX_API,Item not as shown by photo on website,3
AMAZON_FLEX_API,Ordered wrong style/size/color,4
AMAZON_FLEX_API,Incompatible or not useful for intended purpose,2
MYNTRAPPMP,Generic Return Reason,6
MYNTRAPPMP,Return expected on panel,153
MYNTRAPPMP,Product image was better than the actual product,133
AMAZON_FLEX_API,Did not like color,5
MEESHO,null null,68
MYNTRAPPMP,I do not need it anymore,88
AMAZON_FLEX_API,Different from website description,2
MYNTRAPPMP,Design is different,39
AMAZON_EASYSHIP,Too large,1
AMAZON_EASYSHIP,Different from what was ordered,1
MYNTRAPPMP,Color is different,75
MYNTRAPPMP,Product looked old,93
AMAZON_IN_API,Other Brand,1
AMAZON_FLEX_API,Defective/Does not work properly,2
AMAZON_IN_API,,2
SHOPIFY,Size Issue,1
AMAZON_EASYSHIP,Performance or quality not adequate,1
NYKAA_FASHION,Didn't like the quality of product,38
industrybuying,Partially Damaged Product,4
MYNTRAPPMP,Product was dirty and had stains,20
GLOWROAD,,1
MIRRAW,Return expected on panel,2
NYKAA_FASHION,Product didn't fit- Too Small,30
JIOMART3P,Return expected on panel,36
SHOPIFY,,2
AJIO_OMNI,undefined,2
SHOPIFY,Customer Return,42
FLIPKART,DEFECTIVE_PRODUCT,17
MYNTRAPPMP,Found a better price outside Myntra,17
MYNTRAPPMP,,2
MYNTRAPPMP,Delivery was delayed ,12
MYNTRAPPMP,Return Reason - Thanos ROH approval flow,14
AMAZON_FLEX_API,,4
FLIPKART,,3
LIMEROAD,undefined,2
LIMEROAD,,4
CRED,,8
NYKAA_FASHION,Received wrong product- Wrong item sent,5
BEWAKOOF,Size too small,1
NYKAA_COM,Product didn't fit - Too Small,1
NYKAA,Didn't like the quality of product,8
NYKAA,Product didn't fit- Too Large,5
FLIPKART,COLOR_FIT_SIZE_ISSUE,2
